id,18~20_ride
450758,0.54411083
450759,0.21931934
450760,0.21686348
450761,0.43457022
450762,0.27988014
450763,0.22542708
450764,0.30510643
450765,0.17561354
450766,0.22785562
450767,0.29047903
450768,0.2021422
450769,0.27535495
450770,0.8410805
450771,0.52624714
450772,0.21302447
450773,0.453586
450774,0.24450904
450775,0.76604795
450776,0.6652901
450777,0.27069277
450778,0.28796226
450779,0.38017932
450780,0.1311791
450781,2.1509724
450782,0.22020629
450783,-0.013124277
450784,0.34331048
450785,0.41555268
450786,0.35985568
450787,0.35985568
450788,0.3567936
450789,0.39144182
450790,0.32980484
450791,0.46107852
450792,0.3107488
450793,0.17034999
450794,0.40290937
450795,0.4421303
450796,0.2672783
450797,0.37398773
450798,0.45151913
450799,0.7627679
450800,0.6698878
450801,0.6698878
450802,0.68921465
450803,0.25584397
450804,0.2668149
450805,0.16641326
450806,1.3730927
450807,0.5568034
450808,0.2775767
450809,0.26134795
450810,0.020134186
450811,0.10301228
450812,0.4587749
450813,0.13861528
450814,0.39605463
450815,0.92126137
450816,2.9563417
450817,1.2353268
450818,2.0792542
450819,0.38920644
450820,2.0057902
450821,2.3783262
450822,0.61836576
450823,0.6691205
450824,0.28062075
450825,0.13471884
450826,0.11755972
450827,0.6127225
450828,0.23305096
450829,0.08711607
450830,0.16403262
450831,0.24557081
450832,0.11991816
450833,0.3851768
450834,0.2958293
450835,0.14644682
450836,1.8350594
450837,0.25000665
450838,0.59395033
450839,0.28062075
450840,0.14892069
450841,0.28610748
450842,1.9189161
450843,2.8013544
450844,1.3462609
450845,0.21481301
450846,0.17452767
450847,0.7143273
450848,0.20374493
450849,0.7193896
450850,0.37695956
450851,0.42686278
450852,0.4345793
450853,0.16641326
450854,0.19629985
450855,0.25413996
450856,0.36791235
450857,0.78969854
450858,0.18298657
450859,0.16065544
450860,0.2926485
450861,0.27645424
450862,0.1311791
450863,0.6508059
450864,0.1311791
450865,0.2628581
450866,0.2085154
450867,0.35309243
450868,0.21313812
450869,0.3359314
450870,0.32231364
450871,0.34811953
450872,0.28459793
450873,0.19790345
450874,2.1684399
450875,2.0066106
450876,0.36098093
450877,0.11755972
450878,0.73894626
450879,0.12090045
450880,0.19790345
450881,0.19790345
450882,0.19790345
450883,0.19790345
450884,0.25014552
450885,0.32950455
450886,0.41087672
450887,0.30083975
450888,0.1588674
450889,0.30083412
450890,0.2984827
450891,0.27963457
450892,0.25289693
450893,0.15751831
450894,0.24997766
450895,0.2609485
450896,0.25191686
450897,0.36355376
450898,0.13031237
450899,0.16726542
450900,0.34038058
450901,0.30518302
450902,0.27669266
450903,0.3698125
450904,0.25768667
450905,0.39701226
450906,0.6346316
450907,0.6176829
450908,0.20403525
450909,0.24080212
450910,0.21500611
450911,0.21219511
450912,0.76097995
450913,0.32443985
450914,0.48227647
450915,0.49224332
450916,0.9841484
450917,0.32980484
450918,0.30056077
450919,0.32980484
450920,0.42580774
450921,1.1858437
450922,0.9314429
450923,0.55089766
450924,0.24897392
450925,0.31902894
450926,0.13413177
450927,0.52565145
450928,0.36891526
450929,0.23687632
450930,0.33205855
450931,0.24700522
450932,0.24324548
450933,0.23687632
450934,7.0776334
450935,0.09458408
450936,0.09458408
450937,0.1401828
450938,0.25920784
450939,0.16199668
450940,0.16199668
450941,0.7505358
450942,0.23614745
450943,0.28062075
450944,0.28062075
450945,0.28062075
450946,0.31271246
450947,0.28062075
450948,0.28918436
450949,0.27593392
450950,0.27387568
450951,0.27387568
450952,0.32782757
450953,0.20802431
450954,0.34672552
450955,0.8120679
450956,0.068714544
450957,0.16883104
450958,0.31271246
450959,0.39762533
450960,0.42222616
450961,0.33922097
450962,0.08770012
450963,0.20345758
450964,0.23687632
450965,0.45873705
450966,0.39376575
450967,0.35875756
450968,0.4919255
450969,0.052987337
450970,0.49589902
450971,0.40268588
450972,0.37849292
450973,2.622192
450974,0.40507132
450975,0.5658655
450976,0.13238813
450977,0.9128747
450978,0.28979138
450979,0.22414245
450980,0.2607534
450981,0.7246435
450982,0.3822135
450983,0.44829565
450984,0.6029886
450985,0.4088441
450986,0.2703026
450987,0.50511885
450988,2.566746
450989,0.3359314
450990,0.1311791
450991,0.27645424
450992,0.27858427
450993,0.22942595
450994,0.27669266
450995,0.21270813
450996,0.1311791
450997,0.16477297
450998,0.15549494
450999,0.43956906
451000,0.44427803
451001,0.37319088
451002,0.21931934
451003,0.52234286
451004,0.21931934
451005,0.22788297
451006,0.26394227
451007,0.29841375
451008,0.48474538
451009,0.18600774
451010,0.12090045
451011,0.46629357
451012,0.21931934
451013,0.37460622
451014,0.16065544
451015,0.27669266
451016,0.21660657
451017,0.83361614
451018,0.4755376
451019,0.32487655
451020,0.45594716
451021,1.1806508
451022,0.837349
451023,0.49084583
451024,0.485557
451025,0.30411032
451026,0.30411032
451027,0.58792835
451028,0.5451652
451029,0.44166687
451030,0.44166687
451031,0.2151443
451032,1.1386019
451033,0.5550311
451034,0.32231364
451035,0.5153176
451036,0.1311791
451037,0.10301228
451038,0.39605463
451039,1.0486575
451040,1.1926646
451041,0.28062075
451042,0.11755972
451043,0.11755972
451044,0.28062075
451045,0.28062075
451046,0.4663636
451047,0.5464462
451048,0.34363747
451049,0.38355708
451050,0.37894642
451051,0.45320266
451052,0.20263027
451053,0.27387568
451054,0.45022297
451055,0.45022297
451056,0.32782757
451057,1.2621757
451058,0.36808383
451059,0.32355747
451060,0.23352379
451061,3.5394921
451062,0.42050827
451063,0.21856868
451064,0.13738786
451065,0.23583864
451066,0.058525924
451067,0.052933473
451068,0.10251975
451069,0.14250582
451070,0.11436356
451071,0.2763948
451072,0.11436356
451073,0.12982234
451074,0.514083
451075,0.003727955
451076,-0.004186323
451077,0.17440209
451078,0.16908342
451079,0.17440209
451080,0.13471884
451081,0.17440209
451082,0.06748096
451083,0.13471884
451084,0.06748096
451085,0.17440209
451086,0.19769675
451087,0.34225363
451088,0.33330625
451089,0.17936467
451090,-0.015257804
451091,0.09455324
451092,0.18255182
451093,0.21122916
451094,0.20908047
451095,0.15751831
451096,0.30347902
451097,0.24084538
451098,0.06748096
451099,0.06748096
451100,0.06748096
451101,0.11100862
451102,0.35729942
451103,0.03166962
451104,0.11436356
451105,0.052933473
451106,0.18492663
451107,0.0912158
451108,0.12982234
451109,0.12946406
451110,0.51193434
451111,0.13471884
451112,0.16908342
451113,0.06748096
451114,0.17440209
451115,0.06748096
451116,0.055755273
451117,0.08711607
451118,0.08132049
451119,0.09455324
451120,0.17473759
451121,0.07642833
451122,0.17547521
451123,0.008142752
451124,0.28665513
451125,0.6630761
451126,0.04950542
451127,0.282751
451128,0.19653988
451129,0.32990596
451130,0.32990596
451131,0.12296547
451132,0.12296547
451133,0.3792907
451134,0.38993004
451135,0.56466085
451136,0.16339035
451137,0.14175515
451138,0.38506794
451139,0.34961152
451140,0.20374493
451141,0.27017602
451142,0.3123157
451143,0.3431733
451144,0.9191304
451145,0.20578665
451146,0.46711552
451147,0.2444477
451148,0.24196169
451149,0.39509505
451150,0.4091289
451151,0.22904688
451152,0.25310552
451153,0.22152686
451154,0.19196978
451155,0.22829291
451156,0.16965678
451157,0.4388442
451158,0.33216226
451159,0.29597202
451160,0.25628868
451161,0.31788197
451162,0.19150636
451163,0.23622316
451164,0.3675044
451165,0.70747054
451166,0.2682401
451167,0.514083
451168,0.20116216
451169,-0.020270303
451170,0.3074601
451171,0.8863545
451172,0.40735456
451173,0.35985568
451174,0.13238813
451175,0.12296547
451176,0.30231085
451177,0.25828177
451178,0.15892684
451179,0.58306706
451180,0.29523912
451181,1.0951294
451182,0.37837693
451183,0.11149929
451184,0.29062942
451185,0.20934007
451186,0.20578665
451187,0.19150636
451188,0.19150636
451189,0.23622316
451190,0.21345623
451191,0.13374875
451192,-0.013124277
451193,0.19583699
451194,0.046667818
451195,0.32717842
451196,0.23611595
451197,0.6039258
451198,0.26373237
451199,0.18190093
451200,1.4580588
451201,0.2916007
451202,1.4395257
451203,0.3072857
451204,0.3737168
451205,0.62776726
451206,1.1962442
451207,0.26750788
451208,0.21809141
451209,0.35496706
451210,0.53838336
451211,0.3229259
451212,0.27435064
451213,0.30315673
451214,0.33689067
451215,0.32982147
451216,0.32982147
451217,0.23687632
451218,0.5640343
451219,0.5640343
451220,0.291722
451221,0.3229259
451222,0.110473014
451223,0.10541617
451224,0.11436356
451225,0.05745378
451226,0.1760065
451227,0.13355842
451228,0.13861528
451229,0.052933473
451230,0.14099827
451231,0.08711607
451232,0.04341121
451233,0.07642833
451234,0.06748096
451235,0.07642833
451236,0.0730734
451237,0.08182827
451238,0.34225363
451239,0.17041726
451240,0.1842558
451241,0.29910102
451242,0.29705614
451243,0.30518302
451244,0.48474538
451245,0.0730734
451246,0.0730734
451247,0.06598259
451248,0.3356879
451249,-0.2362694
451250,0.20077223
451251,0.17462194
451252,0.7414002
451253,0.4219754
451254,0.08785424
451255,2.462108
451256,0.296492
451257,1.5605007
451258,0.34028813
451259,1.2697281
451260,1.5500361
451261,3.4718695
451262,0.3833969
451263,0.71945053
451264,1.502731
451265,0.39055777
451266,3.3479607
451267,2.4462206
451268,0.17884375
451269,7.8270183
451270,0.3358595
451271,1.5548607
451272,3.1457033
451273,0.25062987
451274,0.26699063
451275,1.7879038
451276,0.36987263
451277,0.24576223
451278,0.38200504
451279,0.5187534
451280,0.7999655
451281,0.2609485
451282,0.6538437
451283,1.8992484
451284,1.6969811
451285,4.0085917
451286,1.7039821
451287,1.0667607
451288,0.3058138
451289,1.2398643
451290,0.33239412
451291,5.636035
451292,0.40136534
451293,0.39408943
451294,0.3261104
451295,0.58767873
451296,0.95027536
451297,0.4998266
451298,1.4398799
451299,1.119701
451300,0.3974673
451301,0.36149812
451302,0.6974369
451303,0.48069015
451304,0.2751907
451305,0.3413072
451306,10.400183
451307,1.204993
451308,2.3717577
451309,0.5226894
451310,3.3771293
451311,0.5461393
451312,0.2121476
451313,0.7743809
451314,0.3885365
451315,0.45022297
451316,0.15038359
451317,0.53303623
451318,0.7256717
451319,1.1904589
451320,29.892769
451321,0.7216472
451322,0.2984845
451323,0.3581783
451324,0.11549187
451325,0.87789625
451326,0.95544153
451327,0.49561945
451328,1.2061827
451329,1.2967877
451330,0.30060977
451331,2.1378274
451332,0.22994478
451333,0.9231622
451334,0.109896235
451335,0.24128033
451336,0.65842444
451337,4.587327
451338,0.83914936
451339,1.0472153
451340,0.16868432
451341,0.15735249
451342,0.95524627
451343,0.4919255
451344,0.23815407
451345,0.43219814
451346,0.5243645
451347,11.040428
451348,0.24555069
451349,0.61764383
451350,2.5196335
451351,0.45496854
451352,0.55742043
451353,0.6887244
451354,0.26474422
451355,2.3703454
451356,0.9787387
451357,0.66996515
451358,0.54793483
451359,0.74890757
451360,0.7266179
451361,1.8714577
451362,1.6640141
451363,2.5044687
451364,0.35700178
451365,0.36123425
451366,0.06733466
451367,0.23366663
451368,0.38092542
451369,0.18609913
451370,0.45835954
451371,0.4974476
451372,0.38540903
451373,0.51597077
451374,0.18073452
451375,0.5581081
451376,1.5512092
451377,2.4389813
451378,3.5183206
451379,0.29399315
451380,1.2709249
451381,0.4054598
451382,0.18073452
451383,2.9922056
451384,1.056332
451385,1.5526284
451386,0.2980299
451387,0.7726095
451388,0.15722105
451389,0.37578186
451390,0.19147019
451391,0.27963874
451392,0.6773459
451393,0.4424644
451394,1.0738953
451395,0.51800567
451396,0.550804
451397,2.1314826
451398,0.14933309
451399,0.5449526
451400,0.2998239
451401,0.5835132
451402,0.83064926
451403,1.5100347
451404,2.8343675
451405,0.6524242
451406,2.396588
451407,0.680813
451408,1.1820993
451409,0.48740122
451410,0.17520201
451411,0.26116252
451412,1.4943912
451413,0.621903
451414,3.1077967
451415,0.75646806
451416,8.06042
451417,1.2020924
451418,2.1696267
451419,0.41081378
451420,0.7752039
451421,0.9480796
451422,0.46299747
451423,1.419089
451424,0.68161327
451425,1.9621496
451426,1.6314203
451427,4.387997
451428,0.611251
451429,1.304262
451430,13.724643
451431,0.62712306
451432,1.2876211
451433,0.8477396
451434,2.5652854
451435,0.378902
451436,1.1666653
451437,2.5297642
451438,0.32782757
451439,0.7666124
451440,0.5604991
451441,0.2021422
451442,1.5217717
451443,0.42375344
451444,1.5720189
451445,0.3670208
451446,0.68959486
451447,0.30596003
451448,0.3096749
451449,0.5550444
451450,0.5489605
451451,0.08967263
451452,0.7156691
451453,1.077166
451454,0.20562892
451455,0.59856397
451456,0.25920784
451457,0.41555682
451458,0.55950654
451459,0.052933473
451460,0.1311791
451461,0.26134795
451462,0.19023997
451463,0.2775767
451464,2.952636
451465,0.45325276
451466,1.4201173
451467,0.20559432
451468,0.8701896
451469,1.1713314
451470,0.25014552
451471,0.71040976
451472,0.77766424
451473,0.28209633
451474,4.33035
451475,0.27613294
451476,0.4900657
451477,0.95651084
451478,0.6103931
451479,0.15867208
451480,1.8982607
451481,0.18086971
451482,0.20056833
451483,0.22989051
451484,0.25943273
451485,0.28453812
451486,0.3243135
451487,2.0078497
451488,0.5464462
451489,0.34363747
451490,2.9750385
451491,0.20676707
451492,2.1020885
451493,0.5062729
451494,0.15939867
451495,0.35640845
451496,1.3205982
451497,5.4263825
451498,4.431486
451499,0.7941823
451500,1.0129069
451501,0.39980176
451502,0.9539676
451503,0.34435415
451504,0.39980176
451505,2.6994224
451506,0.16422309
451507,0.09258245
451508,0.09619727
451509,1.2870239
451510,1.2338032
451511,0.2830643
451512,1.1928698
451513,2.2353585
451514,0.5425972
451515,5.7154803
451516,7.1147156
451517,0.5687262
451518,1.319897
451519,0.6673538
451520,0.49913517
451521,0.5601742
451522,0.9273626
451523,0.98627687
451524,0.5783893
451525,3.5904262
451526,0.24997766
451527,0.32782757
451528,0.44711265
451529,0.699017
451530,0.2854455
451531,1.5458071
451532,0.8022414
451533,1.4280349
451534,0.6097965
451535,2.215028
451536,0.32716972
451537,0.5802813
451538,0.19460611
451539,2.9522128
451540,0.2607534
451541,4.63428
451542,1.100983
451543,1.4797848
451544,0.45627338
451545,1.8801221
451546,0.4561204
451547,0.25506476
451548,0.1723526
451549,1.932674
451550,0.22409174
451551,0.22785147
451552,0.24766114
451553,0.2686178
451554,0.6833489
451555,1.2204683
451556,1.0277798
451557,1.2509282
451558,17.894262
451559,0.2546695
451560,2.0757043
451561,1.2087507
451562,1.9147854
451563,0.43705365
451564,0.2908164
451565,0.36176077
451566,0.4190438
451567,0.37656924
451568,0.44330442
451569,0.6801884
451570,0.30257824
451571,0.32631025
451572,21.10827
451573,0.6724932
451574,0.41472852
451575,0.59646136
451576,0.18844719
451577,0.16065544
451578,0.27069277
451579,0.32496646
451580,0.10301228
451581,0.13208313
451582,0.16065544
451583,1.4565568
451584,0.32907388
451585,0.1401828
451586,0.1757649
451587,0.21574932
451588,0.2775767
451589,0.36011326
451590,0.37349045
451591,0.44346035
451592,0.31305733
451593,2.217926
451594,0.26864353
451595,0.74745476
451596,1.301184
451597,0.43284842
451598,0.80092514
451599,9.90344
451600,0.58433783
451601,0.46185303
451602,0.11268037
451603,0.75853616
451604,0.647473
451605,0.14770122
451606,1.561389
451607,0.65383536
451608,0.5267177
451609,0.6547069
451610,0.25943273
451611,0.25943273
451612,0.47360408
451613,1.0196514
451614,0.565232
451615,0.7312278
451616,0.20100193
451617,0.24426445
451618,0.35502955
451619,0.21924634
451620,0.6390161
451621,0.23121077
451622,2.7872152
451623,0.19790345
451624,0.43568417
451625,0.28062075
451626,0.37735853
451627,0.3145482
451628,1.0678567
451629,0.3096749
451630,0.76657265
451631,0.9252445
451632,0.5576617
451633,1.4298047
451634,2.1094902
451635,0.85641205
451636,0.16422309
451637,0.72156703
451638,0.19585006
451639,0.30976793
451640,0.13860898
451641,0.7591935
451642,2.7019835
451643,0.7412709
451644,0.6165454
451645,0.352463
451646,1.4757354
451647,0.42057526
451648,0.6770305
451649,0.06948124
451650,0.2829705
451651,0.39932027
451652,0.58784443
451653,0.55279785
451654,0.74568874
451655,0.7850355
451656,1.7786883
451657,0.51586
451658,1.2259331
451659,0.28943574
451660,0.5751584
451661,0.38573653
451662,0.2965797
451663,1.2526613
451664,1.3252546
451665,0.6066796
451666,1.0932463
451667,2.493137
451668,0.9362869
451669,1.946603
451670,0.68754846
451671,0.26742077
451672,0.4387547
451673,0.41863653
451674,18.845348
451675,1.0671599
451676,3.0130687
451677,2.4203663
451678,0.62670195
451679,0.87043977
451680,1.2314527
451681,0.29638743
451682,0.42251316
451683,0.38483486
451684,0.9384035
451685,1.2844008
451686,2.6564846
451687,0.22409174
451688,0.8449684
451689,17.017336
451690,0.4560803
451691,1.9336412
451692,4.047304
451693,1.7505853
451694,1.6618723
451695,0.96473485
451696,0.27048162
451697,0.2958293
451698,0.32782757
451699,2.1310835
451700,0.30760154
451701,0.7862598
451702,0.8034331
451703,0.48201257
451704,1.4239734
451705,1.27628
451706,0.8907512
451707,0.7775789
451708,0.46830055
451709,2.3280487
451710,0.5685475
451711,0.052933473
451712,0.43549016
451713,0.183356
451714,0.5951806
451715,1.0566494
451716,0.40349448
451717,5.0079565
451718,1.2004075
451719,1.5919611
451720,0.25602108
451721,0.51132333
451722,0.8298193
451723,0.76988417
451724,0.13414471
451725,0.7813897
451726,0.31515723
451727,0.3360445
451728,10.862867
451729,0.13023104
451730,0.28742167
451731,0.36997947
451732,0.9506676
451733,0.73483485
451734,0.30109343
451735,0.08198886
451736,0.48007655
451737,0.32051164
451738,0.55742043
451739,0.20100193
451740,1.7785202
451741,0.28233603
451742,0.8536586
451743,0.29496807
451744,2.0214114
451745,0.4904445
451746,1.1582569
451747,0.14505136
451748,0.06623165
451749,0.45293403
451750,0.48941618
451751,6.84954
451752,4.532338
451753,0.34399065
451754,0.33467063
451755,0.448679
451756,0.27192786
451757,0.3095953
451758,0.23064965
451759,0.32822737
451760,0.30109182
451761,0.21544378
451762,0.36165115
451763,0.2830818
451764,0.1932319
451765,0.1384643
451766,0.21147715
451767,0.8751553
451768,0.083161354
451769,0.07980642
451770,0.07980642
451771,0.07208989
451772,0.111894
451773,0.111894
451774,0.38061827
451775,0.23878372
451776,0.25715107
451777,0.1723526
451778,0.24359806
451779,0.24359806
451780,0.2125171
451781,0.060622282
451782,0.23305096
451783,0.04738951
451784,0.14970648
451785,0.27075025
451786,0.16430041
451787,0.23305096
451788,0.11179719
451789,0.086317696
451790,0.08072525
451791,0.052933473
451792,0.19051906
451793,0.06876484
451794,0.21112883
451795,0.19396138
451796,0.078092925
451797,0.10802211
451798,0.080085196
451799,0.14814593
451800,0.14599723
451801,0.2039837
451802,0.1760097
451803,0.08912356
451804,0.35571015
451805,0.086317696
451806,0.183356
451807,0.30958757
451808,0.3179364
451809,0.23559815
451810,0.43644813
451811,0.08368537
451812,0.087040305
451813,0.06748096
451814,0.10030554
451815,0.08707278
451816,0.06529762
451817,0.31090477
451818,0.4202807
451819,0.38032717
451820,0.4435363
451821,0.2573532
451822,0.23064965
451823,0.2828917
451824,0.6793161
451825,0.17884375
451826,0.45352945
451827,0.12507242
451828,0.093002394
451829,0.006088759
451830,0.1038205
451831,0.9773457
451832,0.47878894
451833,0.11966034
451834,0.17024963
451835,0.2163027
451836,0.17502765
451837,0.22744405
451838,0.279223
451839,0.37723252
451840,0.31401965
451841,0.40136534
451842,0.19313702
451843,0.23669024
451844,0.23360685
451845,0.1723526
451846,0.1723526
451847,0.18342407
451848,0.40219828
451849,0.24766114
451850,0.25715107
451851,0.15751831
451852,0.14644682
451853,0.37723252
451854,0.041041963
451855,0.1479631
451856,0.20950371
451857,0.24324435
451858,0.067906365
451859,0.13915184
451860,0.0568349
451861,0.07805208
451862,0.09814425
451863,0.0026639279
451864,0.16399491
451865,0.027797667
451866,0.17158467
451867,0.20077223
451868,0.11389032
451869,0.14803164
451870,0.15574817
451871,0.083161354
451872,0.15574817
451873,0.18245175
451874,0.18245175
451875,0.15574817
451876,0.29827768
451877,0.36161909
451878,0.059145816
451879,0.37253353
451880,0.5488481
451881,0.14084584
451882,-0.049565688
451883,1.7909243
451884,0.1932319
451885,0.22100438
451886,0.2563623
451887,0.14803164
451888,0.072802305
451889,0.17630917
451890,0.23981003
451891,0.092583984
451892,0.21895956
451893,0.1744068
451894,0.17452767
451895,0.12296547
451896,0.35199893
451897,0.49867496
451898,0.3608869
451899,0.20546135
451900,0.1723526
451901,0.1723526
451902,0.31978473
451903,0.18006913
451904,0.30623168
451905,0.23713495
451906,0.32193345
451907,0.20810424
451908,0.23766132
451909,0.10676353
451910,0.24827366
451911,0.30623168
451912,0.8659449
451913,0.1942148
451914,0.2209184
451915,0.6332376
451916,0.27937588
451917,1.3713162
451918,0.26227632
451919,0.2645268
451920,0.24608251
451921,0.29978192
451922,0.22326222
451923,0.2168858
451924,0.2998239
451925,0.058266975
451926,0.20591432
451927,0.11028561
451928,0.12048814
451929,0.378239
451930,0.35435718
451931,0.2021422
451932,0.2239283
451933,0.2239283
451934,0.48277855
451935,0.7008748
451936,0.31635928
451937,0.56007594
451938,0.6691377
451939,0.3081289
451940,0.24766114
451941,0.24766114
451942,0.23360685
451943,0.33245966
451944,0.35168216
451945,0.30126083
451946,0.40219828
451947,0.43727446
451948,0.26452196
451949,0.2021422
451950,0.25438422
451951,0.2021422
451952,0.2609485
451953,0.24997766
451954,0.31635928
451955,0.020134186
451956,0.1760065
451957,0.013802568
451958,0.06487431
451959,0.1760065
451960,0.15760003
451961,0.13915184
451962,0.34225363
451963,0.2039837
451964,0.17041726
451965,0.06023498
451966,0.17158467
451967,0.39701226
451968,0.26391962
451969,0.6346316
451970,0.25062987
451971,0.46721485
451972,0.2212293
451973,-0.08354257
451974,0.30312142
451975,0.081640325
451976,0.08205225
451977,0.07115403
451978,1.0894904
451979,0.27048162
451980,0.25980222
451981,0.10790778
451982,0.1440087
451983,0.27331927
451984,1.3321835
451985,0.21078445
451986,0.2021422
451987,0.2787749
451988,0.41215426
451989,0.2021422
451990,0.29841375
451991,0.5849161
451992,0.39158097
451993,0.55662405
451994,0.55662405
451995,0.2021422
451996,0.06598259
451997,0.21078445
451998,0.13615307
451999,1.1428866
452000,0.4424175
452001,0.49591842
452002,1.3621827
452003,0.2592294
452004,0.110060334
452005,0.7480444
452006,0.31976533
452007,0.14682107
452008,0.38438955
452009,0.3749294
452010,1.2240806
452011,0.4197542
452012,0.7292258
452013,0.623747
452014,0.36488026
452015,0.5324562
452016,0.27048162
452017,0.24513258
452018,0.28473386
452019,0.87583464
452020,0.7451937
452021,0.32782757
452022,0.735973
452023,0.19081014
452024,0.5223222
452025,0.5385144
452026,1.428759
452027,0.084674604
452028,0.2331589
452029,0.21191707
452030,0.10193442
452031,0.12612335
452032,-0.028427681
452033,0.1871127
452034,0.28918436
452035,0.3850967
452036,0.084674604
452037,0.40145123
452038,0.32921612
452039,0.7989673
452040,0.18443264
452041,0.15361498
452042,0.17915668
452043,0.17915668
452044,0.2984827
452045,0.14892069
452046,1.3382626
452047,1.0122877
452048,0.40507132
452049,1.3177543
452050,0.08711607
452051,0.1944743
452052,0.17041726
452053,0.2432705
452054,0.05448269
452055,1.9602842
452056,0.58591783
452057,-0.012542623
452058,1.8944384
452059,0.12077684
452060,0.09096612
452061,0.46167743
452062,0.2432705
452063,2.2487617
452064,-0.0064163804
452065,1.323979
452066,0.7923438
452067,0.17760585
452068,0.40157002
452069,0.3620458
452070,0.36936548
452071,0.39067364
452072,0.5741295
452073,0.38052672
452074,0.011845046
452075,0.13963555
452076,0.4541973
452077,0.21293107
452078,0.09814425
452079,0.13049771
452080,0.21577638
452081,0.49385634
452082,1.1543306
452083,0.5684116
452084,0.47670335
452085,0.3934972
452086,0.991
452087,0.7121868
452088,0.06529762
452089,0.42819756
452090,0.37339744
452091,0.5900314
452092,0.36809275
452093,0.34363747
452094,0.96748793
452095,0.31283182
452096,0.11944018
452097,0.15299867
452098,-0.07931096
452099,0.25062987
452100,2.8043451
452101,0.58127296
452102,0.633283
452103,1.3774685
452104,0.3206579
452105,0.17955513
452106,2.998535
452107,0.2292137
452108,0.7852346
452109,0.3974694
452110,0.23176156
452111,0.09077563
452112,0.3785558
452113,0.30243284
452114,0.521932
452115,0.2399228
452116,0.25309289
452117,0.3211318
452118,0.11268037
452119,4.8799477
452120,3.1649368
452121,1.6798915
452122,0.7046785
452123,0.24440771
452124,0.70692325
452125,0.68386763
452126,1.1083149
452127,1.0408015
452128,1.330664
452129,0.5885191
452130,1.0790266
452131,0.67898583
452132,0.48909724
452133,0.5716964
452134,0.08023436
452135,0.22552639
452136,1.3347933
452137,1.0595127
452138,0.30752575
452139,0.3222556
452140,0.27412564
452141,0.21509607
452142,4.189047
452143,0.33931378
452144,0.09507255
452145,0.920189
452146,0.25640035
452147,0.104242325
452148,0.27637175
452149,2.313081
452150,0.83946687
452151,0.5259482
452152,0.745965
452153,1.9419041
452154,0.36936548
452155,0.08743801
452156,1.3340361
452157,0.5877105
452158,0.19570196
452159,0.4755801
452160,1.1831272
452161,0.31480917
452162,0.18301769
452163,0.38355708
452164,0.28703862
452165,0.29661825
452166,0.2569077
452167,0.17041726
452168,0.2981975
452169,0.2783296
452170,0.7981112
452171,1.0956086
452172,0.5902952
452173,0.21490562
452174,0.4445548
452175,0.5055585
452176,0.5785745
452177,0.8689842
452178,0.40710467
452179,0.40852103
452180,0.57846475
452181,0.08057896
452182,0.43762848
452183,0.59486204
452184,0.31979975
452185,0.46110266
452186,0.12476569
452187,1.7417868
452188,5.131758
452189,0.10030554
452190,0.9602312
452191,0.8718426
452192,0.5765491
452193,0.5678141
452194,0.40920988
452195,0.24235032
452196,0.104824096
452197,0.29069442
452198,2.4491823
452199,0.64471453
452200,0.18057649
452201,0.2540624
452202,0.2783296
452203,0.18301769
452204,-0.10741159
452205,0.39067364
452206,0.32576936
452207,0.083161354
452208,0.12296547
452209,0.44172537
452210,3.4564295
452211,0.48227647
452212,13.979205
452213,3.7089775
452214,5.812847
452215,2.2577481
452216,1.8885846
452217,7.13799
452218,1.8963637
452219,1.9876628
452220,1.2202389
452221,0.6403871
452222,2.4985354
452223,0.07467254
452224,0.2693171
452225,1.9358618
452226,1.4103023
452227,20.96019
452228,2.1641045
452229,1.0735958
452230,0.48244086
452231,3.234482
452232,2.7159133
452233,0.1311791
452234,0.183356
452235,1.6150107
452236,3.4678535
452237,0.183356
452238,0.32486737
452239,0.35071898
452240,1.1110498
452241,0.27069277
452242,0.183356
452243,4.1037416
452244,0.3032546
452245,0.2559402
452246,0.26552683
452247,0.13738786
452248,0.32935834
452249,2.7441783
452250,5.53258
452251,0.43202963
452252,4.0997176
452253,0.8148679
452254,0.19820872
452255,0.36104017
452256,0.2847931
452257,0.15059152
452258,8.884389
452259,0.45483363
452260,0.65305775
452261,0.3379402
452262,17.27084
452263,0.21660657
452264,9.975764
452265,0.18375997
452266,0.9273626
452267,4.3099165
452268,4.1120377
452269,1.4860951
452270,1.2681711
452271,0.7090569
452272,2.006251
452273,3.3389332
452274,0.60280126
452275,0.8078869
452276,0.6401134
452277,0.22068654
452278,0.97582704
452279,0.30099782
452280,0.7467099
452281,0.7703775
452282,1.252049
452283,0.7216472
452284,0.9178135
452285,0.25614017
452286,1.8821379
452287,0.359414
452288,0.6459398
452289,0.6386181
452290,1.834993
452291,0.08770012
452292,0.344386
452293,1.808843
452294,0.13738786
452295,1.6982312
452296,11.493299
452297,0.6699976
452298,3.7798164
452299,0.7665952
452300,1.3883138
452301,1.0530062
452302,0.35867104
452303,10.303464
452304,0.8864258
452305,0.13080402
452306,0.03204406
452307,3.9464366
452308,15.913512
452309,15.344309
452310,0.6509688
452311,0.40666586
452312,0.28756583
452313,0.38578066
452314,0.017596232
452315,0.24061568
452316,0.19110186
452317,0.1479631
452318,0.1479631
452319,0.110473014
452320,0.24324435
452321,0.14533076
